movie_id,title,tags
56601,The Perfect Game,base true stori group boy monterrey mexico becom first nonu team win littl leagu world seri cliftoncollinsjr cheechmarin moisésarias baseball sport basedontruestory familyrelationships cliftoncollinsjr cheechmarin moisésarias williamdear
9552,The Exorcist,12yearold regan macneil begin adapt explicit new person strang event befal local area georgetown mother becom torn scienc superstit desper bid save daughter ultim turn last hope father damien karra troubl priest struggl faith lindablair maxvonsydow ellenburstyn exorcism holywater religionandsupernatural vomit christian possession profanity priest ouijaboard satan paranormalphenomena girl demon stronglanguage disturbedchild crisisoffaith sfx lindablair maxvonsydow ellenburstyn williamfriedkin
578,Jaws,insati great white shark terror townspeopl amiti island polic chief oceanograph grizzl shark hunter seek destroy bloodthirsti beast royscheider robertshaw richarddreyfuss fishing atlanticocean bathing shipwreck policechief ferryboat dyinganddeath dollyzoom shark greatwhiteshark animalhorror royscheider robertshaw richarddreyfuss stevenspielberg
2105,American Pie,highschool parti four friend find lose collect virgin isnt easi thought still believ need colleg motiv enter pact score senior prom jasonbiggs chrisklein thomasiannicholas graduation innocence comingofage teenager highschoolstudent pie teencomedy teenagesexuality exchangestudent sittingonatoilet voyeurism virginity laxative promnight jasonbiggs chrisklein thomasiannicholas chrisweitz paulweitz
126319,Ernest & Celestine,celestin littl mous tri avoid dental career ernest big bear crave artist outlet celestin meet ernest overcom natur enmiti forg life crime togeth anne-marieloop lambertwilson paulinebrunner mouse musician friendship prejudice bear anne-marieloop lambertwilson paulinebrunner stéphaneaubier vincentpatar benjaminrenner
10136,The Golden Child,detect special miss children madcap mission save youth mystic power who abduct evil cult battl band supernasti scrambl boobytrap chamber horror travers tibet obtain sacr dagger eddiemurphy charlesdance charlottelewis monk socialworker wretch tibet demon evil missingperson mysticism reluctanthero eddiemurphy charlesdance charlottelewis michaelritchie
67660,Think Like a Man,balanc power four coupl relationship upset women start use advic steve harvey book act like ladi think like man get want men men realiz women gotten hold relationship playbook decid best defens good offens come plan use inform advantag michaelealy jerryferrara meagangood advice love relationship ensemblecast duringcreditsstinger turningthetables readingabook africanamericancomedy michaelealy jerryferrara meagangood timstory
10611,Barbershop,day life barbershop south side chicago calvin inherit struggl busi deceas father view shop noth burden wast time sell shop local loan shark calvin slowli begin see father vision legaci struggl notion sold icecube anthonyanderson cedrictheentertainer hairdresser shop neighbor debt meeting hoodlum icecube anthonyanderson cedrictheentertainer timstory
154,Star Trek II: The Wrath of Khan,admir jame kirk feel old prospect accompani old ship enterpris two week cadet cruis make feel younger train cruis becom life death struggl khan escap year exil captur power creation williamshatner leonardnimoy deforestkelley ussenterprise genesis asteroid selfsacrifice midlifecrisis terraforming simulator cadet radiation ussreliant cetialphav genetics spaceopera williamshatner leonardnimoy deforestkelley nicholasmeyer
3049,Ace Ventura: Pet Detective,he ace ventura pet detect jim carrey case find miami dolphin miss mascot quarterback dan marino goe eyebal eyebal maneat shark stake miami dolphin woo wow ladi whether he undercov fire underwat alway get man beast jimcarrey seanyoung courteneycox dolphin mascot privatedetective pets jimcarrey seanyoung courteneycox tomshadyac
860,WarGames,high school student david lightman matthew broderick talent hack tri hack comput system play unreleas video game unwittingli tap defens depart war comput initi confront global proport togeth girlfriend alli sheedi wizardli comput geniu john wood david must race time outwit opponentand prevent nuclear armageddon matthewbroderick dabneycoleman allysheedy videogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreat matthewbroderick dabneycoleman allysheedy johnbadham
9281,Witness,"shelter amish child sole wit brutal murder restroom philadelphia train station must protect assign fall taciturn detect goe undercov pennsylvania dutch commun farm slowli assimil despit urban grit forg romant bond child beauti mother harrisonford kellymcgillis josefsommer corruption detective policebrutality amish suspense barnraising lancaster,pa harrisonford kellymcgillis josefsommer peterweir"
75674,Act of Valor,covert mission rescu kidnap cia oper uncov chill plot elit highli train us seal team speed hotspot around globe race clock stop deadli terrorist attack roselynsánchez emiliorivera nestorserrano submarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstinger roselynsánchez emiliorivera nestorserrano mikemccoy scottwaugh
9762,Step Up,everyon deserv chanc follow dream peopl get one shot tyler gage rebel wrong side baltimor track thing stand unfulfil life dream one day make nora privileg ballet dancer attend baltimor ultraelit maryland school art channingtatum jennadewan damaineradcliff dancing newlove dance baltimore artschool womandirector channingtatum jennadewan damaineradcliff annefletcher
3179,Beavis and Butt-Head Do America,mike judg slacker duo beavi butthead wake discov tv stolen search new one take clueless adventur across america manag accident becom america want mikejudge brucewillis demimoore washingtond.c. casino hotel sun television sperm basedontvseries lasvegas swatteam adultanimation roadmovie mikejudge brucewillis demimoore mikejudge
184,Jackie Brown,jacki brown flight attend get caught middl smuggl cash countri gunrunn boss cop tri use jacki get boss hatch planwith help bail bondsmanto keep money base elmor leonard novel rum punch pamgrier samuell.jackson robertforster airport underworld armsdeal weapon police drug pamgrier samuell.jackson robertforster quentintarantino
13335,Harold & Kumar Escape from Guantanamo Bay,satisfi urg white castl harold kumar jump plane catch harold love interest who head netherland pair must chang plan kumar accus terrorist rob corddri also star wild comedi sequel follow hapless stoner misadventur tri avoid captur depart homeland secur johncho kalpenn neilpatrickharris terrorist aftercreditsstinger duringcreditsstinger johncho kalpenn neilpatrickharris jonhurwitz haydenschlossberg
76726,Chronicle,three high school student make incred discoveri lead develop uncanni power beyond understand learn control abil use advantag live start spin control darker side begin take danedehaan alexrussell michaelb.jordan seattle telekinesis friendship loneliness outcast comingofage student teenager superpower foundfootage aftercreditsstinger abuse bittersweet danedehaan alexrussell michaelb.jordan joshtrank
10269,Yentl,jewish girl disguis boy enter religi train barbrastreisand mandypatinkin amyirving studies music disguise unhappiness boys'school womandirector barbrastreisand mandypatinkin amyirving barbrastreisand
36819,Time Bandits,young histori buff kevin scarc believ six dwarf emerg closet one night former employe suprem theyv purloin map chart hole fabric time use steal treasur differ histor era take kevin various drop napoleon robin hood king agamemnon suprem catch seanconnery johncleese shelleyduvall treasure map magic timetravel titanic cage steampunk minotaur independentfilm goodvsevil tank burglary seanconnery johncleese shelleyduvall terrygilliam
17130,Crossroads,three friend get togeth buri box make pact open midnight high school graduat littl town georgia live thing soon chang one littl miss perfect one engag prom queen pregnant outcast night graduat open box strike convers sudden one bring topic go lo angel record contract audit decid go togeth leav littl money set road guy name ben one tell rumor might homicid maniac scare reach la luci fall love ben father wish stay goe audit britneyspears zoesaldana tarynmanning dancing women sex karaoke dream popsinger virgin motel graduation kiss friendship highschool roadtrip unfaithfulboyfriend hospital singing teenager girl rebelliousdaughter ontheroad fatherdaughterrelationship chickflick popmusic audition teenagepregnancy motherdaughterestrangement impliedrape womandirector journey songwriting britneyspears zoesaldana tarynmanning tamradavis
57214,Project X,three high school senior throw parti make name night progress thing spiral control word parti spread olivercooper jonathandanielbrown thomasmann vandalism highschool swimmingpool party teenmovie teenager dog highschoolstudent fakedocumentary sexdoll lime underwaterphotography bouncycastle flashgrenade olivercooper jonathandanielbrown thomasmann nimanourizadeh
11202,Patton,patton tell tale gener georg patton famou tank command world war ii film begin patton career north africa progress invas germani fall third reich side plot also speak patton numer fault temper habit toward insubordin georgec.scott karlmalden stephenyoung general worldwarii normandy biography historicalfigure d-day deadsoldier tank steelhelmet destiny allies georgec.scott karlmalden stephenyoung franklinj.schaffner
9357,One Hour Photo,sy photo guy parrish lovingli develop photo yorkin famili sinc son babi yorkin live becom fuller sy seem loneli eventu believ he part famili uncl sy pictureperfect fantasi collid ugli dose realiti happen next spinetingl element best psycholog thriller robinwilliams connienielsen michaelvartan sexualabuse hotelroom cheating supermarket penalty nudity knife birthdayparty photography stalker photolab suspense sittingonatoilet imagination voyeurism unfaithfulhusband robinwilliams connienielsen michaelvartan markromanek
13812,Quarantine,televis report cameraman trap insid build quarantin cdc outbreak mysteri viru turn human bloodthirsti killer jennifercarpenter steveharris jayhernandez quarantine remake tvreporter foundfootage virus jennifercarpenter steveharris jayhernandez johnerickdowdle
9030,The Eye,violinist sydney well accident blind sister helen five year old submit cornea transplant recov oper realiz see dead peopl jessicaalba alessandronivola parkerposey sistersisterrelationship blindnessandimpairedvision eyeoperation eyesight dyinganddeath eye classicalmusic sister eyespecialist remake jessicaalba alessandronivola parkerposey davidmoreau xavierpalud
19084,Johnson Family Vacation,aaa cant help roadsid emerg johnson famili vacat even onboard navig system meltdown nate johnson famili crosscountri trek annual famili reuniongrudg match reluctantli along ride nate wife who kid rapperwannab son teenag daughter who fashion next lolita youngest whose imaginari dog nate cant seem keep track johnson surviv obstacl road throw make caruthersvil missouri find missouri cedrictheentertainer vanessawilliams steveharvey  cedrictheentertainer vanessawilliams steveharvey christophererskin
8386,How High,multiplatinum rap superstar redman method man star jamal sila two regular guy smoke someth magic ace colleg entranc exam wind harvard ivi leagu way strang sila jamal take stride suppli supernatur smoke run dri that start live wit reli natur resourc make grade methodman redman obbababatundé carpet pimp harvarduniversity joint cannabis teenmovie university persononfire cultfilm dove dean weed+ marijuanajoint smoke drugdeal canon pothead smokering pillbottle doves babypowder graverobbing corpseincoffin pillbox pot methodman redman obbababatundé jessedylan
10437,The Muppet Christmas Carol,retel classic dicken tale ebenez scroog miser extraordinair held account dastardli way nighttim visit ghost christma past present futur michaelcaine donausten meredithbraun holiday future musical past scrooge christmascarol charlesdickens christmas michaelcaine donausten meredithbraun brianhenson
1360,Frida,frida chronicl life frida kahlo share unflinchingli openli diego rivera young coupl took art world storm complex endur relationship mentor husband illicit controversi affair leon trotski provoc romant entangl women frida kahlo live bold uncompromis life polit artist sexual revolutionari salmahayek alfredmolina míamaestro painter loveofone'slife disabled womandirector salmahayek alfredmolina míamaestro julietaymor
101267,Katy Perry: Part of Me,give fan unpreced access real life music sensat kati perri part expos hard work dedic phenomen talent girl remain true vision order achiev dream featur rare behindthescen interview person moment kati friend allaccess footag rehears choreographi kati signatur style kati perri part reveal singer unwav belief anyth katyperry russellbrand shannonwoodward womandirector katyperry russellbrand shannonwoodward dancutforth janelipsitz
222935,The Fault in Our Stars,despit tumorshrink medic miracl bought year hazel never anyth termin final chapter inscrib upon diagnosi patient name augustu water suddenli appear cancer kid support group hazel stori complet rewritten shailenewoodley anselelgort natwolff amsterdam basedonnovel supportgroup cancer teenager starcrossedlovers teendrama oxygentank basedonyoungadultnovel shailenewoodley anselelgort natwolff joshboone
10220,Rounders,young man reform gambler must return play big stake poker help friend pay loan shark mattdamon johnturturro gretchenmol gambling law compulsivegambling roulette gain mattdamon johnturturro gretchenmol johndahl
284296,Top Five,comedian tri make seriou actor realitytv star fianc talk broadcast wed tv show chrisrock rosariodawson j.b.smoove comedian interview reporter moviestar fiancéfiancéerelationship chrisrock rosariodawson j.b.smoove chrisrock
31915,Prophecy,savag beast grown monstrou size driven mad toxic wast poison water spread terror death main countrysid taliashire robertfoxworth armandassante monster mutant toxic nativeamerican environmental animalhorror taliashire robertfoxworth armandassante johnfrankenheimer
11601,Stir of Echoes,hypnot sister law tom witzki begin see haunt vision girl ghost mysteri begin unfold around kevinbacon kathrynerbe illeanadouglas secret obsession paranoia grave hauntedhouse hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressedmemory hearingvoices kevinbacon kathrynerbe illeanadouglas davidkoepp
205220,Philomena,woman search adult son taken away decad ago forc live convent judidench stevecoogan sophiekennedyclark mother washingtond.c. journalist adoption forgiveness son faith search church ireland basedontrueevents nuns judidench stevecoogan sophiekennedyclark stephenfrears
11354,The Upside of Anger,husband run secretari terri wolfmey left fend four daughter hit rock bottom terri find friend drink buddi nextdoor neighbor denni former basebal player two grow closer daughter increasingli reli denni terri start reserv relationship head joanallen kevincostner erikachristensen sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional joanallen kevincostner erikachristensen mikebinder
16241,The Boys from Brazil,nazi hunter ezra lieberman discov sinist bizarr plot rekindl third reich gregorypeck laurenceolivier jamesmason paraguay mengele nazihunter thirdreich gregorypeck laurenceolivier jamesmason franklinj.schaffner
14191,Aquamarine,two teenag girl discov mermaid realli exist violent storm wash one ashor mermaid sassi creatur name aquamarin determin prove father real love exist enlist girl help win heart handsom lifeguard emmaroberts joanna'jojo'levesque sarapaxton femalefriendship mermaid teenager womandirector emmaroberts joanna'jojo'levesque sarapaxton elizabethallenrosenbaum
286565,Paper Towns,quentin jacobsen spent lifetim love magnific adventur margo roth spiegelman afar crack open window climb back lifedress like ninja summon ingeni campaign revengeh follow allnight end new day break q arriv school discov margo alway enigma becom mysteri q soon learn cluesand theyr urg disconnect path closer get less q see girl thought knew natwolff caradelevingne justicesmith friendship highschool teenager classmate basedonyoungadultnovel natwolff caradelevingne justicesmith jakeschreier
26710,My Baby's Daddy,trio young men forc grow quick girlfriend becom pregnant around time eddiegriffin anthonyanderson michaelimperioli birth expectantmother fatherhood babyborn womandirector eddiegriffin anthonyanderson michaelimperioli cheryldunye
129670,Nebraska,age boozeaddl father take trip montana nebraska estrang son order claim believ milliondollar sweepstak prize brucedern willforte bobodenkirk montana smalltown dementia aging roadtrip fword pickuptruck lincolnnebraska nebraska sweepstakes confrontingthepast brucedern willforte bobodenkirk alexanderpayne
9059,Tales from the Crypt: Demon Knight,man run hunt demon known collector billyzane williamsadler jadapinkettsmith prostitute key jesuschrist chosenone god goodvsevil blood demon cryptkeeper billyzane williamsadler jadapinkettsmith ernestr.dickerson
34549,Max Keeble's Big Move,max keebl victim 7th grade class plot reveng learn he move backfir doesnt move alexd.linz zenagrey noradunn  alexd.linz zenagrey noradunn timhill
57157,Young Adult,divorc writer midwest return hometown reconnect old flame who marri famili charlizetheron pattonoswalt patrickwilson jealousy darkcomedy writer divorce alcoholic arresteddevelopment charlizetheron pattonoswalt patrickwilson jasonreitman
1948,Crank,profession assassin chev chelio learn rival inject poison kill heart rate drop jasonstatham amysmart josepablocantillo poison helicopter assassin nudity hitman adrenalin fistfight swimmingpool revenge shootout motorcycle drug cellphone carchase thoughguy pharmacy defibrillation hospitalgown emergencyroom aftercreditsstinger sweatshop run epinephrine jasonstatham amysmart josepablocantillo briantaylor markneveldine
28353,Def Jam's How to Be a Player,dray young playboy whose object life seem sex mani girl without get caught girlfriend lisa dray sister jenni friend katrina plan show way live wrong organ parti malibu invit girlfriend billbellamy larkvoorhies berniemac sex party friends player billbellamy larkvoorhies berniemac lionelc.martin
46889,Living Out Loud,dramat comedi two unlik peopl find look love judith nelson holli hunter suddenli singl discov husband fifteen year success doctor martin donovan affair younger woman judith stew plan plot fantas cant decid life goe night club see singer liz bailey queen latifah full advic life love town judith suddenli kiss total stranger open eye new possibl notic pat danni de vito elev oper build hollyhunter dannydevito queenlatifah femaleprotagonist relationship divorce brooklynbridge hollyhunter dannydevito queenlatifah richardlagravenese
38093,Just Wright,physic therapist fall basketbal player help recov careerthreaten injuri queenlatifah common paulapatton womandirector queenlatifah common paulapatton sanaahamri
14976,Rachel Getting Married,young woman rehab past 10 year return home weekend sister wed annehathaway rosemariedewitt sebastianstan sister independentfilm maidofhonor annehathaway rosemariedewitt sebastianstan jonathandemme
11027,The Postman Always Rings Twice,remak 1946 movi name account affair seedi drifter seduct wife roadsid cafe owner begin chain event culmin murder base novel jame cain jacknicholson jessicalange johncolicos sex adultery confession basedonnovel obsession nudity remake murder suspense conspiracy neo-noir jacknicholson jessicalange johncolicos bobrafelson
3635,Girl with a Pearl Earring,film adapt work fiction author traci chevali tell stori event surround creation paint girl pearl ear 17th centuri dutch master johann vermeer young peasant maid work hous painter johann vermeer becom talent assist model one famou work scarlettjohansson colinfirth cillianmurphy painter biography painting maid scarlettjohansson colinfirth cillianmurphy peterwebber
387,Das Boot,german submarin hunt alli ship second world war soon becom hunt crew tri surviv surfac stretch boat limit jürgenprochnow herbertgrönemeyer klauswennemann terror submarine basedonnovel atlanticocean gibraltar worldwarii duty warcorrespondent torpedo drinking sailor convoy uboat destroyer depthcharge comrade germansubmarine navalbattle periscope suicidalmission jürgenprochnow herbertgrönemeyer klauswennemann wolfgangpetersen
6020,Sorority Boys,three friend head social committe frat hous call kok kappa omicron kappa charg steal money fratern save cocktail cruis end semest one guarante spot high pay compani barrywatson michaelrosenbaum harlandwilliams sorority crossdressing university tshirt sororitygirl drag yearbook roofie sororityhouse barrywatson michaelrosenbaum harlandwilliams wallacewolodarsky
122906,About Time,night anoth unsatisfactori new year parti tim father tell son men famili alway abil travel time tim cant chang histori chang happen happen life decid make world better place get girlfriend sadli turn easi think domhnallgleeson rachelmcadams billnighy londonengland fathersonrelationship timetravel domhnallgleeson rachelmcadams billnighy richardcurtis
9550,House of Flying Daggers,9th centuri china corrupt govern wage war rebel armi call fli dagger romant warrior break beauti rebel prison help rejoin fellow thing seem takeshikaneshiro andylau zhangziyi martialarts swordplay government rebellion dagger takeshikaneshiro andylau zhangziyi zhangyimou
60599,Arbitrage,troubl hedg fund magnat desper complet sale trade empir make error forc turn unlik person help richardgere susansarandon timroth cover-up hedgefund richardgere susansarandon timroth nicholasjarecki
227719,Project Almanac,group teen discov secret plan time machin construct one howev thing start get control jonnyweston virginiagardner sofiablack-d'elia timetravel timemachine teenager foundfootage jonnyweston virginiagardner sofiablack-d'elia deanisraelite
14299,Cadillac Records,stori sex violenc race rock roll 1950 chicago excit turbul live america music legend includ muddi water leonard chess littl walter howlin wolf etta jame chuck berri adrienbrody jeffreywright beyoncéknowles womandirector adrienbrody jeffreywright beyoncéknowles darnellmartin
19419,Screwed,chauffeur kidnap rich bosss dog hold ransom accident get dog back think chauffeur who kidnap normmacdonald davechappelle dannydevito  normmacdonald davechappelle dannydevito scottalexander larrykaraszewski
12088,Fortress,futurist prison movi protagonist wife nab futur us emigr point illeg babi popul control result prison experi subject movi prison futurist one run privat corpor bent mind control variou way christopherlambert kurtwoodsmith lorynlocklin prison cyborg marriedcouple future dystopia escape populationcontrol christopherlambert kurtwoodsmith lorynlocklin stuartgordon
14799,For Your Consideration,three actor learn respect perform film home purim drama set mid1940 american south gener awardseason buzz catherineo'hara harryshearer parkerposey  catherineo'hara harryshearer parkerposey christopherguest
9466,Celebrity,career person life writer lee standstil divorc bash wife robin dive new job entertain journalist assign take swankiest corner manhattan jump one lavish parti anoth engag numer empti romanc start doubt worth work meanwhil top tv produc toni fall robin introduc world celebr kennethbranagh judydavis joemantegna exzentrik independentfilm reporter ex-wife spectacle kennethbranagh judydavis joemantegna woodyallen
7510,Running with Scissors,young augusten burrough absorb experi could make shock memoir son alcohol father unstabl mother he hand mother therapist dr finch spend adolesc year member finch bizarr extend famili annettebening briancox josephcross gay sistersisterrelationship wifehusbandrelationship 1970s becominganadult adoption therapist marriagecrisis annettebening briancox josephcross ryanmurphy
31246,From Justin to Kelly,lone sexual repress man depress woman summer camp fate night meet heart becom one kellyclarkson justinguarini brandonhenschel musical kellyclarkson justinguarini brandonhenschel robertiscove
61752,Girl 6,girl 6 1996 american film director spike lee phone sex oper theresa randl play titl charact playwright suzanlori park wrote screenplay soundtrack compos entir song written princ film screen un certain regard section 1996 cann film festiv director quentin tarantino ron silver make cameo appear film director pair interest audit theresarandle isaiahwashington spikelee independentfilm neighbor masturbation phonesex actress theresarandle isaiahwashington spikelee spikelee
10944,In the Cut,follow gruesom murder young woman neighborhood selfdetermin woman live new york citya test limit safetypropel imposs riski sexual liaison soon grow increasingli wari motiv everi man contactand megryan markruffalo jenniferjasonleigh eroticism suspense womandirector megryan markruffalo jenniferjasonleigh janecampion
10362,Two Lovers,depress man move back parent follow recent heartbreak joaquinphoenix gwynethpaltrow isabellarossellini loveofone'slife neighbor joaquinphoenix gwynethpaltrow isabellarossellini jamesgray
14778,Last Orders,jack dodd london butcher enjoy pint mate 50 year die die live smile face watch hors race bet borrow money die final request last order ash scatter sea margat movi follow mate ray lenni vic foster son vinc journey sea ash along way thread live love disappoint woven togeth memori jack wife ami michaelcaine tomcourtenay davidhemmings basedonnovel warveteran malefriendship deathofafriend friendship friends grief independentfilm lastwillandtestament memory death mothersonrelationship ashes flashback life missedopportunity michaelcaine tomcourtenay davidhemmings fredschepisi
45226,The Pursuit of D.B. Cooper,specul fate famou hijack parachut ransom disappear mountain cooper succeed follow meticul plan disappear anonym despit best effort dog cop robertduvall treatwilliams kathrynharrold  robertduvall treatwilliams kathrynharrold rogerspottiswoode
10212,Ravenous,upon receiv report miss person fort spencer remot armi outpost western frontier capt john boyd investig arriv new post boyd regiment aid wound frontiersman recount horrifi tale wagon train murder suppos guid viciou us armi colonel gone rogu fear worst regiment head wilder verifi gruesom claim guypearce robertcarlyle davidarquette winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood guypearce robertcarlyle davidarquette antoniabird
8669,Charlie Bartlett,awkward teenag charli bartlett anton yelchin troubl fit new high school charli need friend fast decid best way find appoint resid psychiatrist becom one popular guy school dole advic occasion medic student bodi antonyelchin robertdowneyjr. hopedavis depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus antonyelchin robertdowneyjr. hopedavis jonpoll
179144,The Great Beauty,jep gambardella seduc way lavish nightlif rome decad 65th birthday shock past jep look past nightclub parti find timeless landscap absurd exquisit beauti toniservillo carloverdone sabrinaferilli alcohol rome vatican basedonnovel birthday nightclub nudity artist beauty party love church art drug toniservillo carloverdone sabrinaferilli paolosorrentino
16857,The Dangerous Lives of Altar Boys,group cathol school friend caught draw obscen comic book plan heist outdo previou prank make local legend emilehirsch kieranculkin jodiefoster independentfilm emilehirsch kieranculkin jodiefoster petercare
86825,Stoker,india father die uncl charli never knew exist come live unstabl mother come suspect mysteri charm man ulterior motiv becom increasingli infatu miawasikowska nicolekidman matthewgoode mystery miawasikowska nicolekidman matthewgoode parkchan-wook
844,2046,2046 sequel wong karwai success boxoffic hit mood love film affair end relationship share love kungfu novel main charact chow write novel reflect back favorit love su tonyleungchiu-wai zhangziyi fayewong freelove hotel lovesickness sexuality kungfu android soulmates basedonnovel hotelroom jealousy loveofone'slife restart singapur unsociability secretlove murder author hongkong break-up illegalprostitution extramaritalaffair photographicmemory tonyleungchiu-wai zhangziyi fayewong wongkar-wai
8060,Married Life,late 1940 richard langley bachelor playboy narrat stori start best friend harri allen invit lunch tell richard he love troubl harri alreadi marri pat worri pat would hurt deepli divorc harri new love kay join richard smitten find pat may love someon els chriscooper piercebrosnan patriciaclarkson sex jealousy lover(female) restaurant deceivedhusband wife deceivedwife friendship wedding witnesstomurder childhoodfriends chriscooper piercebrosnan patriciaclarkson irasachs
15907,Duma,orphan cheetah becom best friend pet young boy live south africa alexmichaeletos campbellscott marymakhatho adolescence lossoffather lion southafrica bullying kidsandfamily rescue bully youngboy cheetah wildanimal alexmichaeletos campbellscott marymakhatho carrollballard
38448,Ondine,irish fisherman discov woman fish net believ mermaid colinfarrell alicjabachleda-curuś dervlakirwan alcohol mermaid weddingdress fishingnet selkie colinfarrell alicjabachleda-curuś dervlakirwan neiljordan
327,Brother,japanes yakuza gangster deadli exist homeland get exil lo angel california taken littl brother brother gang first english film takeshi kitano takeshikitano omarepps claudemaki brotherbrotherrelationship assassination cultureclash warondrugs yakuza sake loyalty drugdealer femmefatale losangeles takeshikitano omarepps claudemaki takeshikitano
9260,Welcome to Collinwood,five hapless innerc lowlif attempt burgl pawnbrok safe end plagu bad luck williamh.macy isaiahwashington samrockwell safe remake heist innercity williamh.macy isaiahwashington samrockwell anthonyrusso joerusso
61337,Critical Care,werner ernst young hospit resid becom embroil legal battl two halfsist fight care comatos father realli fight father care 10 million estat meanwhil werner must contend nutti supervisor insist care patient full insur werner sidestep hospit legal team what best patient jamesspader kyrasedgwick helenmirren nun satire hospital halfsister jamesspader kyrasedgwick helenmirren sidneylumet
13079,The Life Before Her Eyes,15th anniversari fatal high school shoot approach former pupil diana mcfee haunt memori tragedi lose best friend maureen attack diana profoundli affect incid seemingli perfect life shape event day umathurman evanrachelwood evaamurrimartino suspense umathurman evanrachelwood evaamurrimartino vadimperelman
89325,Darling Companion,stori woman love dog husband husband lose dog dianekeaton kevinkline samshepard aftercreditsstinger dianekeaton kevinkline samshepard lawrencekasdan
4170,Trade,texa cop kevin kline whose daughter might forc sexual slaveri join forc mexican youth cesar ramo find boy sister abduct forc prostitut meanwhil ukrainian woman promis better life america also becom victim kevinkline cesarramos paulinagaitán usa sex brothersisterrelationship mexicocity border support insurancesalesman punter brother unitedstates–mexicobarrier sister humantrafficking rescue independentfilm criminal kevinkline cesarramos paulinagaitán marcokreuzpaintner
41508,Fateless,hungarian youth come age buchenwald world war ii gyrgi kve 14 son merchant who sent forc labor camp father departur gyrgi get job brickyard bu stop jewish occup sent camp gyrgi find camaraderi suffer cruelti ill death hear advic preserv one digniti selfesteem discov hatr surviv return budapest find natur jew sepia black white color altern shade mood marcellnagy béladóra bálintpéntek budapest hungary concentrationcamp worldwarii marcellnagy béladóra bálintpéntek lajoskoltai
12479,Breakfast of Champions,portrait fiction town mid west home group idiosyncrat slightli neurot charact dwayn hoover wealthi car dealership owner that brink suicid lose touch realiti brucewillis albertfinney nicknolte wifehusbandrelationship success author extramaritalaffair brucewillis albertfinney nicknolte alanrudolph
44555,"A Woman, a Gun and a Noodle Shop",wang gloomi cun avarici noodl shop owner desert town china neglect sharptongu wife involv secret affair li one wang employe timid man li reluctantli keep gun lover bought kill husband wang watch everi move bribe patrol offic zhang murder illicit coupl seem like perfect plan affair come cruel bloodi satisfi end think equal wick zhang agenda plot twist blood flow ever greater violenc erupt sunhonglei xiaoshenyang yanni  sunhonglei xiaoshenyang yanni zhangyimou
10133,Cypher,unsuspect disench man find work spi danger highstak world corpor espionag quickli get way overhishead team mysteri femm fatal jeremynortham lucyliu nigelbennett doublelife undercover lie wife company industry femmefatale conspiracy espionage memoryloss corporatecrime dystopicfuture hiddenidentity disorder dishonesty powerrelations mindandsoul uncovertruth mysteriouscharacter jeremynortham lucyliu nigelbennett vincenzonatali
21345,City of Life and Death,citi life death take place 1937 height second sinojapanes war imperi japanes armi captur thencapit republ china nanj follow known nank massacr rape nank period sever week wherein ten thousand chines soldier civilian kill liuye gaoyuanyuan hideonakaizumi warcrimes massmurder warvictim sinojapanesewar massacre japanesearmy duringcreditsstinger imperialjapan liuye gaoyuanyuan hideonakaizumi luchuan
173931,Legend of a Rabbit,order keep promis age kung fu master fu rabbit must ventur comfort kitchen team penni kung fu prodigi heroic quest save kung fu academi jonheder tomarnold michaelclarkeduncan  jonheder tomarnold michaelclarkeduncan lijunsun
61984,Space Battleship Yamato,2199 five year gamilon began invas earth planet ravag alien bomb remnant human fled underground escap irradi surfac one day former pilot susumu kodai discov capsul sent planet iscandar tell devic remov radiat earth surfac earth defens forc rebuild battleship yamato new type propuls system make 148000 light year trip iscandar hope save earth within one year radiat drive rest human extinct hiroyukiikeuchi takuyakimura meisakuroki  hiroyukiikeuchi takuyakimura meisakuroki takashiyamazaki
50601,5 Days of War,american journalist cameraman caught combat zone first russian airstrik georgia rescu tatia young georgian schoolteach separ famili attack two report agre help reunit famili exchang serv interpret three attempt escap safeti witnessand documentth devast fullscal crossfir coldblood murder innoc civilian rupertfriend valkilmer andygarcía journalist interpreter georgiaeurope warzone rupertfriend valkilmer andygarcía rennyharlin
26466,Triangle,stori revolv around passeng yacht trip atlant ocean struck mysteri weather condit jump anoth ship experi greater havoc open sea melissageorge liamhemsworth emmalung ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation melissageorge liamhemsworth emmalung christophersmith
345003,10 Days in a Madhouse,nelli bli 23 yearold report joseph pulitz goe undercov notori blackwel island women insan asylum order expos corrupt abus murder carolinebarry christopherlambert kellylebrock undercover insaneasylum reporter carolinebarry christopherlambert kellylebrock timothyhines
